,maaslin2,metagenomeSeq,ttest,wilcoxon,lefse,ancombc
t__SGB10141,,0.984390335135067,0.9062828445959441,0.8285318664247,,
t__SGB6769,,0.984390335135067,0.8445408116395864,0.9276829173185003,,
t__SGB14789,,0.991420353551003,0.9829352711379035,0.9304002578772782,,
t__SGB14020,,0.984390335135067,0.6056062493072337,0.7155075522889228,,
t__SGB1822,,0.992813338434474,0.9232486878603232,0.5989217231969356,,
t__SGB63312,,0.99610604361657,0.5804070914540148,0.9240158196004055,,
t__SGB14199,,0.986570852224562,0.5837411059786803,0.49132373996164863,,
t__SGB15409,,0.982089463783444,0.9497800296333543,0.4657502106787981,,
t__SGB2131,,0.995714558989951,0.7137037547619175,0.9217442017604638,,
t__SGB2299,,0.985663273097286,0.9436862502558497,0.624830528168161,,
t__SGB4572,,0.990945831841187,0.5389155146605571,0.7155075522889228,,
t__SGB63238,,0.993902101882955,0.8316793652996496,0.07200276021744485,,
t__SGB4688,,0.989214548402961,0.929861986063716,0.40995016740994483,,
t__EUK4932,,0.990945831841187,0.5389155146605571,0.9304002578772782,,
t__SGB5072,,0.993902101882955,0.8912651125617995,0.21419385803037214,,
t__SGB5740,,0.994273217757337,0.5389155146605571,0.5321577806312326,,
t__SGB109036,,0.997171615461215,0.8443270091138791,0.9217442017604638,,
t__SGB6584,,0.993329621158342,0.833932414969869,0.9149653511890627,,
t__SGB5743,,0.994359118542952,0.9076787985012024,0.9332059484435838,,
t__SGB14394,,0.997171615461215,0.5894618614029421,0.9240158196004055,,
t__SGB71368,,0.991606053873466,0.5389155146605571,0.45629872512094705,,
t__SGB5054,,0.998181384059122,0.5389155146605571,0.2384037995435903,,
t__SGB4939,,0.997171615461215,0.7834321928134037,0.7656332445093799,,
t__SGB7280,,0.998517817572585,0.7258630148132974,0.5581902728704762,,
t__SGB7173,,0.61115997032485,0.5389155146605571,0.5321577806312326,0.530999246617307,
t__SGB17265,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB1623,,0.591654493762811,0.5389155146605571,0.27920183363589823,0.279062245038307,
t__SGB5805,,0.545560205614635,0.5389155146605571,0.00081340553487958,,
t__SGB6891,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB13952,,0.552312651844814,0.5389155146605571,0.5251064821995872,0.524877821268775,
t__SGB14099,,0.591654493762811,0.5509416097052063,0.10431381729429004,0.104176322371987,
t__SGB7475,,0.591654493762811,0.5389155146605571,0.5321577806312326,0.530999246617307,
t__SGB4589,,0.612468251755491,0.5389155146605571,0.9304002578772782,,
t__SGB14095,,0.596505405717183,0.5389155146605571,0.3546959345253768,,
t__SGB17823,,0.591654493762811,0.5389155146605571,0.3546959345253768,0.354019617167258,
t__SGB2184,,0.593977548756476,0.5389155146605571,0.6738298840855258,0.673128608176733,
t__SGB1590,,0.498369504854122,0.486299428196877,0.43900644462659955,0.438631543563232,
t__SGB7150,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB2094,,0.591654493762811,0.5389155146605571,0.27920183363589823,0.279062245038307,
t__SGB5986,,0.240643253289645,0.5133523849645006,0.00015958361161391425,,
t__SGB1769,,0.617290548725713,0.5389155146605571,0.6556165245839286,,
t__SGB7076,,0.617290548725713,0.5389155146605571,0.5321577806312326,,
t__SGB14294,,0.591654493762811,0.5389155146605571,0.10431381729429004,,
t__SGB1684,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB1473,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB5801,,0.465094181434314,0.5389155146605571,0.15499420372517,,
t__SGB6652,,0.591654493762811,0.5389155146605571,0.0018116215473099342,,
t__SGB10005,,0.597061866926295,0.5389155146605571,0.3546959345253768,,
t__SGB1889,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB48227,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4976,,0.617290548725713,0.5389155146605571,0.4872924457622272,0.486475396699249,
t__SGB5100,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB101628,,0.592600515816213,0.5389155146605571,0.2431129611243904,,
t__SGB9279,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB6030,,0.617290548725713,0.5389155146605571,0.6738298840855258,,
t__SGB73104,,0.591654493762811,0.5389155146605571,0.5321577806312326,0.530999246617307,
t__SGB4312,,0.545560205614635,0.5389155146605571,0.6556165245839286,,
t__SGB1464,,0.180527229220453,0.19000966444379175,1.6867386765137068e-05,,
t__SGB14872,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB957,,0.591654493762811,0.5389155146605571,0.020458507014667383,,
t__SGB1898,,0.512669964722327,0.5389155146605571,0.15499420372517,,
t__SGB15283,,0.617290548725713,0.5389155146605571,0.27920183363589823,,
t__SGB8595,,0.28101497747271,0.46582053748123764,0.05753468594699589,,
t__SGB4241,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB14855,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB5746,,0.617290548725713,0.5691721937577304,0.2507889912295557,,
t__SGB4329,,0.214768447815396,0.48011843865684495,0.16798915771381068,,
t__SGB10233,,0.665820515721132,0.663802768580746,0.3546959345253768,,
t__SGB5730,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB14111,,0.531143818204606,0.5389155146605571,0.2507376114579271,,
t__SGB9954,,0.591654493762811,0.5389155146605571,0.10431381729429004,,
t__SGB19334,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB14300,,0.395998429577109,0.5389155146605571,0.0343259868898205,,
t__SGB7481,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB1806,,0.306121220133652,0.5389155146605571,0.09489582445141245,,
t__SGB6489,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB10002,,0.617290548725713,0.5389155146605571,0.6738298840855258,,
t__SGB21098,,0.473453274789351,0.5389155146605571,0.09489582445141245,,
t__SGB9338,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB71397,,0.262117585869109,0.21868737240837094,1.4072897191902952e-06,,
t__SGB1407,,0.521591267819214,0.5389155146605571,0.3546959345253768,,
t__SGB47641,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB9267,,0.617290548725713,0.6898880555050299,0.9304002578772782,,
t__SGB17047,,0.61115997032485,0.5389155146605571,0.5321577806312326,,
t__SGB1692,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB53440,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB4311,,0.591654493762811,0.5397870808568623,0.9304002578772782,,
t__SGB19692,,0.524874104977558,0.5389155146605571,0.6556165245839286,,
t__SGB6624,,0.591654493762811,0.5389155146605571,0.0343259868898205,,
t__SGB5751,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB13967,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB14871,,0.591654493762811,0.5389155146605571,0.16798915771381068,,
t__SGB5873,,0.591654493762811,0.5389155146605571,0.09489582445141245,,
t__SGB1604,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB8598,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB5057,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB5103,,0.601720049253681,0.5711487716722983,0.6738298840855258,,
t__SGB5782,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB6517,,0.607116990185083,0.5389155146605571,0.27920183363589823,,
t__SGB45159,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB19434,,0.343335161511966,0.5389155146605571,0.2431129611243904,,
t__SGB6483,,0.274052240541814,0.5246237506708329,0.06554407850851737,,
t__SGB5903,,0.617290548725713,0.5487493773280646,0.6556165245839286,,
t__SGB2479,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB8219,,0.4576925927619,0.37204634604015374,6.792515496517447e-06,,
t__SGB14312,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB13968,,0.685558751229225,0.5857354462136076,0.6738298840855258,,
t__SGB4973,,0.591654493762811,0.5389155146605571,0.09489582445141245,,
t__SGB8653,,0.617290548725713,0.5389155146605571,0.4394151933738635,,
t__SGB7081,,0.591654493762811,0.5389155146605571,0.09489582445141245,,
t__SGB6491,,0.450286902080496,0.5389155146605571,0.3546959345253768,,
t__SGB6547,,0.622233254860278,0.5389155146605571,0.5989217231969356,,
t__SGB4253,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB5728,,0.591654493762811,0.5389155146605571,0.6556165245839286,,
t__SGB8671,,0.622142614211511,0.5389155146605571,0.4872924457622272,,
t__SGB70926,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB6270,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB6970,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB19749,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB10050,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB5840,,0.591654493762811,0.5389155146605571,0.008360321804175098,,
t__SGB17348,,0.562641532940397,0.5389155146605571,0.21419385803037214,,
t__SGB1772,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB13965,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB5869,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB8590,,0.28978118280137,0.4837988060460735,0.09489582445141245,,
t__SGB14378,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB2134,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB5745,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB9303,,0.591654493762811,0.5389155146605571,0.43900644462659955,,
t__SGB747,,0.591654493762811,0.5389155146605571,0.023914663738803663,,
t__SGB13955,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB1913,,0.617290548725713,0.5389155146605571,0.5321577806312326,,
t__SGB2218,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB47860,,0.621544874499279,0.5389155146605571,0.5989217231969356,,
t__SGB6263,,0.591654493762811,0.5389155146605571,0.1090022050557475,,
t__SGB1455,,0.559017940021501,0.5389155146605571,0.3546959345253768,,
t__SGB2075,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB15017,,0.591654493762811,0.5389155146605571,0.8462745275511516,,
t__SGB4986,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB1595,,0.861886688742615,0.8020047251939019,0.6738298840855258,,
t__SGB26989,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB21554,,0.465094181434314,0.5389155146605571,0.013999310290122816,,
t__SGB14305,,0.837159745582151,0.7116379731661558,0.9304002578772782,,
t__SGB14079,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB7929,,0.617281286757023,0.6026930555426263,0.6556165245839286,,
t__SGB14116,,0.503118822628712,0.5389155146605571,0.6738298840855258,,
t__SGB1002,,0.606681126462965,0.5696386114552335,0.8462745275511516,,
t__SGB65079,,0.281134525185289,0.49445505606924345,0.0024540412230991022,,
t__SGB5902,,0.544942868369127,0.5306396453482316,0.21419385803037214,,
t__SGB2143,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB10126,,0.614305608678055,0.5892362120213058,0.6556165245839286,,
t__SGB15461,,0.509189099928372,0.486299428196877,0.27920183363589823,,
t__SGB4526,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB124,,0.0700210282557456,0.27859468731075854,0.011884670139377154,,
t__SGB4449,,0.591654493762811,0.5389155146605571,0.6556165245839286,,
t__SGB2072,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB1961,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB1914,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB15352,,0.421164348680045,0.5389155146605571,0.2431129611243904,,
t__SGB1370,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB10001,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB1896,,0.591654493762811,0.5389155146605571,0.6738298840855258,,
t__SGB13964,,0.512669964722327,0.5389155146605571,0.3546959345253768,,
t__SGB2089,,0.617290548725713,0.5416540495651572,0.9304002578772782,,
t__SGB14316,,0.641500368401547,0.5630398215716389,0.6556165245839286,,
t__SGB17319,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB1688,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB14107,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB70279,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5749,,0.553983358682878,0.5389155146605571,0.2431129611243904,,
t__SGB1037,,0.617290548725713,0.5389155146605571,0.3546959345253768,,
t__SGB69447,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB4245,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB15122,,0.617290548725713,0.5940807223469277,0.9304002578772782,,
t__SGB102330,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB4123,,0.472010595937419,0.5389155146605571,0.15499420372517,,
t__SGB15282,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB80245,,0.591654493762811,0.5389155146605571,0.09489582445141245,,
t__SGB9953,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB8629,,0.617290548725713,0.5389155146605571,0.3546959345253768,,
t__SGB19444,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB2138,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB57592,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB8596,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5119,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB6292,,0.617290548725713,0.5696386114552335,0.5321577806312326,,
t__SGB2067,,0.617290548725713,0.5894618614029421,0.9304002578772782,,
t__SGB31075,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB6155,,0.281784051396243,0.5389155146605571,0.013999310290122816,,
t__SGB35786,,0.592335439348955,0.5455705754098655,0.6738298840855258,,
t__SGB17345,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB1541,,0.334212447170242,0.5389155146605571,0.16798915771381068,,
t__SGB6274,,0.617290548725713,0.595169313097938,0.4395726014571454,,
t__SGB47248,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB6419,,0.328085143140174,0.5389155146605571,0.3546959345253768,,
t__SGB14062,,0.47940038244739,0.5389155146605571,0.3546959345253768,,
t__SGB4892,,0.720084677332266,0.586080552980266,0.16798915771381068,,
t__SGB10464,,0.597061866926295,0.5389155146605571,0.5321577806312326,,
t__SGB1823,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB26729,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB62963,,0.591654493762811,0.5389155146605571,0.6556165245839286,,
t__SGB70276,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB4206,,0.617290548725713,0.5389155146605571,0.3546959345253768,,
t__SGB13986,,0.310752380686722,0.5389155146605571,0.15499420372517,,
t__SGB7077,,0.597061866926295,0.5389155146605571,0.5251064821995872,,
t__SGB4294,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB743,,0.591654493762811,0.5389155146605571,0.2507376114579271,,
t__SGB10058,,0.591654493762811,0.5389155146605571,0.8462745275511516,,
t__SGB48231,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB10333,,0.571801658346788,0.5389155146605571,0.006846330368306516,,
t__SGB4451,,0.842694794372912,0.9624243024279417,0.9304002578772782,,
t__SGB95258,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB1612,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB13975,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB4242,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB2020,,0.591654493762811,0.5389155146605571,0.8462745275511516,,
t__SGB6146,,0.617290548725713,0.7319820655878778,0.6556165245839286,,
t__SGB9306,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB14907,,0.591654493762811,0.5389155146605571,0.27920183363589823,,
t__SGB6494,,0.216570832064087,0.49445505606924345,0.09489582445141245,,
t__SGB6311,,0.591654493762811,0.5456007063760135,0.9304002578772782,,
t__SGB2285,,0.509189099928372,0.5389155146605571,0.15499420372517,,
t__SGB1774,,0.591654493762811,0.5389155146605571,0.8462745275511516,,
t__SGB106149,,0.583756590848179,0.5389155146605571,0.2507376114579271,,
t__SGB2110,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB69380,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB78737,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB6384,,0.533545098172208,0.5389155146605571,0.5251064821995872,,
t__SGB7118,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB66735,,0.172860454598763,0.486299428196877,0.05753468594699589,,
t__SGB4193,,0.533545098172208,0.5389155146605571,0.21419385803037214,,
t__SGB47291,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB2084,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB8648,,0.450286902080496,0.5389155146605571,0.2507376114579271,,
t__SGB2107,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB6301,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB15189,,0.571343186077105,0.5389155146605571,0.3546959345253768,,
t__SGB4330,,0.591654493762811,0.5389155146605571,0.6556165245839286,,
t__SGB2287,,0.51315101782558,0.5389155146605571,0.43900644462659955,,
t__SGB54317,,0.591654493762811,0.5389155146605571,0.15499420372517,,
t__SGB4374,,0.354839996716694,0.5389155146605571,0.2431129611243904,,
t__SGB7283,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB2068,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB26904,,0.612468251755491,0.5389155146605571,0.3546959345253768,,
t__SGB5888,,0.52667403044775,0.5389155146605571,0.006846330368306516,,
t__SGB6291,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB53888,,0.617290548725713,0.5509416097052063,0.9304002578772782,,
t__SGB1532,,0.591654493762811,0.5389155146605571,0.5251064821995872,,
t__SGB20815,,0.745456631391813,0.8086423958986863,0.5251064821995872,,
t__SGB8621,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB7517,,0.521591267819214,0.4837525933528052,0.1090022050557475,,
t__SGB2119,,0.621868022244117,0.5389155146605571,0.5989217231969356,,
t__SGB4321,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5086,,0.701605215389944,0.8124947578701163,0.9304002578772782,,
t__SGB10459,,0.520339914141932,0.4755182384198283,0.07988943348948258,,
t__SGB80266,,0.591654493762811,0.5389155146605571,0.006846330368306516,,
t__SGB14390,,0.591654493762811,0.5389155146605571,0.6738298840855258,,
t__SGB9337,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB6025,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB4391,,0.743434509532476,0.6344784731863565,0.8462745275511516,,
t__SGB6300,,0.619668625119436,0.5389155146605571,0.5989217231969356,,
t__SGB58424,,0.719936766603222,0.8075355860829707,0.9304002578772782,,
t__SGB14246,,0.541995887226614,0.5389155146605571,0.2507376114579271,,
t__SGB13959,,0.619684781981902,0.5389155146605571,0.8462745275511516,,
t__SGB1580,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB4325,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB6331,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB26726,,0.889605019248883,0.7734827685635077,0.9304002578772782,,
t__SGB14085,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB6444,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB17621,,0.617281286757023,0.5389155146605571,0.27920183363589823,,
t__SGB6580,,0.158117180830671,0.45175503152747826,0.06554407850851737,,
t__SGB1596,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB105987,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB3685,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB5783,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB14393,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB15136,,0.596505405717183,0.5448695826563937,0.9304002578772782,,
t__SGB4625,,0.620280983513865,0.5389155146605571,0.5251064821995872,,
t__SGB15173,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB15014,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB7101,,0.60372178968113,0.5389155146605571,0.3546959345253768,,
t__SGB19398,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB2181,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB19315,,0.195540755092262,0.3835844514459701,0.003112351248164936,,
t__SGB47079,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB66070,,0.591654493762811,0.5389155146605571,0.2431129611243904,,
t__SGB8017,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB64163,,0.612920752371098,0.5397870808568623,0.9304002578772782,,
t__SGB15220,,0.617290548725713,0.5389155146605571,0.6738298840855258,,
t__SGB14001,,0.0457200650446912,0.2702168891050188,0.020458507014667383,,
t__SGB8775,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB17174,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB2292,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB77498,,0.0926798751345154,0.3599853966685885,0.0002775727505800128,,
t__SGB69453,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB12106,,0.395998429577109,0.40232359663510764,0.02010082223186603,,
t__SGB14082,,0.516605626750103,0.5389155146605571,0.3546959345253768,,
t__SGB17198,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB8616,,0.479219882792456,0.5389155146605571,0.3546959345253768,,
t__SGB2092,,0.516605626750103,0.5389155146605571,0.6738298840855258,,
t__SGB6654,,0.409065906383498,0.5389155146605571,0.05753468594699589,,
t__SGB6388,,0.621675527516267,0.5491766952239177,0.8462745275511516,,
t__SGB1702,,0.591654493762811,0.5389155146605571,0.6556165245839286,,
t__SGB69981,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB6253,,0.37188029553744,0.4597313122306671,0.0343259868898205,,
t__SGB2324,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB16957,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB65129,,0.622233254860278,0.926207271258999,0.8462745275511516,,
t__SGB66046,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB7677,,0.547721452730879,0.5198258966596568,0.15499420372517,,
t__SGB66053,,0.712970020034037,0.6122559424910573,0.9304002578772782,,
t__SGB106379,,0.617290548725713,0.5389155146605571,0.5989217231969356,,
t__SGB12165,,0.533545098172208,0.4837988060460735,0.04001390205204599,,
t__SGB6430,,0.498203997565651,0.5389155146605571,0.6738298840855258,,
t__SGB8589,,0.591654493762811,0.5389155146605571,0.27920183363589823,,
t__SGB8782,,0.581562398113942,0.5389155146605571,0.5251064821995872,,
t__SGB2132,,0.581562398113942,0.5389155146605571,0.43900644462659955,,
t__SGB98242,,0.591654493762811,0.5389155146605571,0.16798915771381068,,
t__SGB1547,,0.251355905713983,0.5174650324863403,0.09489582445141245,,
t__SGB7147,,0.61115997032485,0.5389155146605571,0.3546959345253768,,
t__SGB19690,,0.622233254860278,0.5491766952239177,0.9304002578772782,,
t__SGB19688,,0.334212447170242,0.5389155146605571,0.2431129611243904,,
t__SGB5794,,0.73528857050931,0.8897615383201566,0.5251064821995872,,
t__SGB12104,,0.526896602422534,0.4311529383448314,0.04001390205204599,,
t__SGB14106,,0.814799453447255,0.9232486878603232,0.6738298840855258,,
t__SGB5729,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB4383,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB4604,,0.617290548725713,0.5640257344502584,0.6556165245839286,,
t__SGB9993,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB47368,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB6439,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB5898_group,,0.0174827218084167,0.08407159368505311,0.00011391396847205848,,
t__SGB1685,,0.918960570218763,0.8301221877649033,0.8462745275511516,,
t__SGB6488,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB1484,,0.587615394729484,0.5389155146605571,0.3546959345253768,,
t__SGB8065,,0.545809232745133,0.5389155146605571,0.6738298840855258,,
t__SGB2083,,0.617290548725713,0.5889904625375092,0.8462745275511516,,
t__SGB69305,,0.596505405717183,0.5389155146605571,0.04001390205204599,,
t__SGB20700,,0.579938951713432,0.5389155146605571,0.21419385803037214,,
t__SGB106571,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB49088,,0.61115997032485,0.5389155146605571,0.5321577806312326,,
t__SGB6468,,0.43746027814417,0.5389155146605571,0.2507376114579271,,
t__SGB6492,,0.617290548725713,0.5389155146605571,0.8462745275511516,,
t__SGB44267_group,,0.616398256788269,0.5389155146605571,0.8462745275511516,,
t__SGB14882,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__EUK5476,,0.625916959635088,0.5389155146605571,0.3546959345253768,,
t__SGB2100,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
t__SGB63885,,0.591654493762811,0.5389155146605571,0.9304002578772782,,
t__SGB4450,,0.591654493762811,0.5389155146605571,0.27920183363589823,,
t__SGB19689,,0.863824018577321,0.8489645913316849,0.9304002578772782,,
t__SGB14197,,0.818034279128425,0.7399134891237763,0.9304002578772782,,
t__SGB6066,,0.456065220847314,0.5389155146605571,0.0024540412230991022,,
t__SGB48242,,0.675736479381537,0.5612488526458338,0.6556165245839286,,
t__SGB9251,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB106569,,0.503118822628712,0.5389155146605571,0.16798915771381068,,
t__SGB9418,,0.607116990185083,0.5389155146605571,0.3546959345253768,,
t__SGB53890,,0.617290548725713,0.5389155146605571,0.5321577806312326,,
t__SGB9324,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB14224,,0.443237316136239,0.5389155146605571,0.2431129611243904,,
t__SGB8594,,0.956800624978331,0.9825928598776469,0.9304002578772782,,
t__SGB7180,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB4115,,0.556014947718001,0.5389155146605571,0.2431129611243904,,
t__SGB15194,,0.351508369970985,0.5389155146605571,0.09489582445141245,,
t__SGB13950,,0.617290548725713,0.7176720713520899,0.5251064821995872,,
t__SGB85545,,0.592335439348955,0.5389155146605571,0.5321577806312326,,
t__SGB10026,,0.61115997032485,0.5389155146605571,0.4872924457622272,,
t__SGB1478,,0.620072676120675,0.5389155146605571,0.5989217231969356,,
t__SGB10144,,0.617290548725713,0.5389155146605571,0.4872924457622272,,
t__SGB29505,,0.617290548725713,0.5389155146605571,0.6556165245839286,,
t__SGB24947,,0.591654493762811,0.5389155146605571,0.3546959345253768,,
t__SGB1958,,0.617290548725713,0.5389155146605571,0.9304002578772782,,
t__SGB9265,,0.591654493762811,0.5389155146605571,0.4872924457622272,,
t__SGB2146,,0.591654493762811,0.5389155146605571,0.5321577806312326,,
