	+samples in group 0	+samples in group 1	counts in group 0	counts in group 1	oddsRatio	lower	upper	fisherP	fisherAdjP	logFC	se	pvalues	adjPvalues
t__SGB15198	66	82	0.152046102888712	0.296578301279368	0.982709786134563	0.68682999600375	1.40186005709342	0.930873040591579	1	0.206287620782101	0.306508174336595	0.500931476041547	0.709899750268153
t__SGB15064	26	31	0.0145775003850241	0.0176557976078442	1.02682195773497	0.57910493420847	1.80749736568681	1	1	-0.205517609891026	0.486443910957887	0.672667515382275	0.831809213138686
t__SGB9333	34	56	0.167554412497923	0.329527923358691	0.728916980809917	0.455254786815006	1.15228145131145	0.189359775892729	0.559016745578764	-0.205433736958812	0.517640533740244	0.691466549953129	0.842917320610879
t__SGB4045	83	91	0.0305014004460341	0.0382811023151733	1.13182785929801	0.813469008240618	1.57322301747425	0.465897050442409	0.831166169184802	-0.205107903663209	0.299680251498542	0.493708419029861	0.704984647087256
t__SGB8002	216	312	0.572641075090542	1.49124534447901	0.773624284437132	0.620054559339432	0.964354332941745	0.0192535571093003	0.136405789308478	0.204962996070169	0.196167635503412	0.296098800500723	0.599565224147733
t__SGB14022	23	28	0.00834420054787067	0.0275517882486	1.00481432067347	0.547070052476364	1.82860276376707	1	1	-0.203724107396487	0.606075838046256	0.736768063935511	0.868941888174628
t__SGB3958	202	226	0.0353919004747951	0.0528189031230673	1.13346162825521	0.898864002725878	1.42891115579507	0.29996014223488	0.70948938591455	0.20321533172928	0.1665518782425	0.222414713398192	0.591654493762811
t__SGB63353	104	143	0.00574579912706085	0.0073600017283128	0.869199035042777	0.652185571619694	1.15572500032372	0.327619017773392	0.740556066036832	-0.20306164702761	0.240386062264697	0.398260842014903	0.622942023536037
t__SGB5967	20	31	0.286651377052058	0.338238520118351	0.782684988457213	0.418515867428922	1.43301349758109	0.474425648643076	0.835816654338032	0.20302567760568	0.553495718689086	0.713763560603824	0.857256514151622
t__SGB15111	39	46	0.0136795963639226	0.0213031963780456	1.03921888091374	0.651477319972103	1.65069182259129	0.910761213690315	1	-0.202685564533321	0.423856963385819	0.632512623252023	0.809390356401123
t__SGB14348	21	28	0.00123419998562011	0.0026068004665802	0.914631643437729	0.488745598568786	1.6874397813666	0.884091092602038	1	0.202542127756267	0.547049995319515	0.711200491709764	0.854860151911417
t__SGB33567	4	8	0.000405999896120008	0.000787600145080008	0.609383093146995	0.133665749103426	2.28665211071904	0.563525344142658	0.89335025250678	0.202460480850283	1.18715987233497	0.864583998370328	0.939805927470417
t__SGB17156	13	14	0.00127840000504014	0.00195989980457004	1.13828456083668	0.488859171356129	2.63144933074391	0.845779553808059	1	0.201944310966786	0.699706125875848	0.772877516733067	0.889605019248883
t__SGB15143	376	394	0.175894697223246	0.173953496204654	1.38212331624435	1.119748795616	1.7069282126231	0.00207680390848049	0.0273880298262888	-0.201587365229797	0.119234516330164	0.0908980112013182	0.449415290192396
t__SGB4894	201	211	0.296869788548382	0.300295508805463	1.23595814218832	0.977678943316708	1.56236295016854	0.0710853389520868	0.330816005540546	-0.201445519162477	0.200438548939803	0.314885372866478	0.61526272401101
t__SGB3959	73	80	0.0157208005755127	0.014603200089531	1.13017783230856	0.796168396563895	1.60243148027545	0.493117484022998	0.840051009720482	-0.201249675307062	0.294686310990108	0.494652034742787	0.704984647087256
t__SGB53522	33	34	0.0284147920819564	0.0791089186898331	1.19665442379187	0.709597510438267	2.01600187438627	0.530219403052995	0.863215115350823	0.200045464557126	0.514010440222513	0.697138850681495	0.847088409766739
t__SGB72336	124	136	0.0102881000667021	0.0103366001557917	1.14127753846524	0.864519403943715	1.50571221439883	0.337511944482072	0.74944577052767	-0.199879057082887	0.198201302340777	0.313231328680949	0.614088090200809
t__SGB15121	147	179	0.225162128149308	0.216472020087798	1.00564757910935	0.77911079597782	1.29683222728221	1	1	-0.19921947067423	0.190832536188979	0.29650890028831	0.599626733215702
t__SGB4437	34	40	0.00511680089000059	0.0130024009938117	1.04171135476511	0.631424840041741	1.71002832175052	0.904844831320342	1	-0.19889087082334	0.452402518421361	0.660203264920398	0.823207741208024
t__SGB17167_group	240	306	0.0424289985379963	0.0557119002995939	0.936474601408149	0.752860708888233	1.16428893447064	0.552235097671559	0.883987176549211	0.198793651139919	0.169025454520392	0.239548265823057	0.591654493762811
t__SGB13999	7	6	0.0149568940192871	0.0075237013237306	1.43105328986326	0.409599605189691	5.18100500720093	0.58250462727879	0.899499834758302	-0.19877115727997	1.01304782561204	0.844444995185732	0.93000141935049
t__SGB6442	5	6	0.003794499345971	0.0100464003067602	1.01934782305758	0.244942804227913	4.02858875145716	1	1	-0.19818179515225	1.18222741277615	0.866871031860091	0.941250404832796
t__SGB4605	4	4	0.0059635018634904	0.0088795020000721	1.22422478460382	0.227120479607577	6.59892364630371	1	1	0.198132703927675	1.40065795411056	0.887509022333855	0.948629629480737
t__SGB15252	41	69	0.0618765064110083	0.107534095238072	0.70903663852874	0.46256570683905	1.0754142144585	0.110698058743829	0.421026356235915	0.197692682621062	0.415285921157023	0.634045927947136	0.809865204240652
t__SGB14929	46	45	0.0137858973089114	0.0181676023502328	1.26852593696462	0.810739691571609	1.98587321920065	0.278641270867643	0.676603924663285	0.196802275115083	0.414287399596777	0.634759858555961	0.809873869645991
t__SGB15877	19	22	0.000719199901790077	0.000735599802500157	1.0578506794887	0.536402823485605	2.06813249105946	0.874736709927637	1	-0.196630645158292	0.572912382841229	0.731438662002153	0.865368098738107
t__SGB15380	4	3	0.00307460059563111	0.0017034000974606	1.63397161019841	0.275393388903459	11.196338722979	0.707447279096048	0.973103589473824	-0.196548510189403	1.50841543401296	0.896328042044103	0.953992129584586
t__SGB14974	168	194	0.0906215976213389	0.0830275942208581	1.07895439513685	0.844307608515318	1.37807032167869	0.543878698661959	0.87479634704656	-0.196377320831785	0.18588767438917	0.29077179371988	0.597061866926295
t__SGB2241	14	14	0.0441296014783293	0.0268770018604425	1.22765279053296	0.538228792545168	2.80022211104807	0.702091890542965	0.973103589473824	0.195323968597754	0.74343544323725	0.792757474341012	0.902113664112164
t__SGB5792	364	406	5.15663158957767	4.9942122861867	1.21195033085025	0.982283488936962	1.49587866300944	0.0678726766062237	0.32227932453377	-0.19424238177301	0.181596197914987	0.284781817917105	0.595470870658613
t__SGB6836	35	28	0.133273623934093	0.0694745910592638	1.55756392005175	0.909566393229523	2.68919345287039	0.0930206773284351	0.374445534005238	-0.193710335265709	0.495399401576405	0.695783554818237	0.84680852205243
t__SGB4936	461	577	1.14747729513828	1.56860954446301	0.926378923905609	0.736979279115294	1.16488616412137	0.531701472697162	0.863215115350823	0.193227477650514	0.115256838806192	0.0936413364530042	0.455268186888838
t__SGB4041	75	93	0.104541905227834	0.194681305664606	0.984614225987113	0.702402429600187	1.37675322163969	0.934593702572376	1	-0.19285141909253	0.356422220232699	0.588455374086749	0.774743826574203
t__SGB14834	64	87	0.0166925954434944	0.0283844991360348	0.889167558431567	0.62194376123163	1.26591066661418	0.545975361513598	0.87676363387597	0.192829507335096	0.319991330067392	0.546769139650534	0.741979423412706
t__SGB15478	13	8	0.00347670005849001	0.00369789999413001	2.00609487203483	0.765385482756837	5.61932445016781	0.126976485418472	0.459140557201763	-0.1926506071274	0.953090004171466	0.839813024546074	0.927785239877369
t__SGB4615	23	25	0.00259390070341042	0.00281329977907009	1.1295797993922	0.606340878445477	2.09571115251346	0.768387956772729	1	-0.19233119969443	0.557029301851498	0.72988371576735	0.865368098738107
t__SGB4393	44	50	0.0229132959897259	0.0617377032530039	1.08160885061416	0.694386289275834	1.67980522787557	0.74844895375373	1	0.192184536446167	0.376403606448785	0.609644470558038	0.793275497342374
t__SGB2239	21	24	0.279066013430659	0.427425408429232	1.07238649332876	0.562178300904674	2.03106811924673	0.879479512065405	1	-0.191892410720725	0.650514339054979	0.768004823558333	0.887020530776426
t__SGB4782	175	217	0.0402098048203275	0.070739601443077	0.98149215370686	0.772580743272209	1.24587119155431	0.905831764907493	1	-0.191300342761134	0.191695377585821	0.318308814174037	0.617281286757023
t__SGB15224	124	158	0.168115611989137	0.203435391528767	0.950732922579477	0.725327025678943	1.24440867109598	0.739635555675461	0.992001184026197	-0.19004233948462	0.217028058236283	0.381216024325644	0.617290548725713
t__SGB4779	147	199	0.0316144029526864	0.0594010085898	0.876302178808395	0.681654087327906	1.12500842720637	0.294760041876033	0.703307519404483	0.189399502246341	0.182363207401476	0.298998268437565	0.603003205804092
t__SGB4794	48	76	0.171860890493733	0.107666808432069	0.754981188151194	0.50642378827048	1.11654462667053	0.157465051651713	0.519306977572078	-0.188806640630011	0.441823541358489	0.669135380523267	0.82980503737873
t__SGB29307	16	22	0.00187170049916048	0.00183219992206012	0.886868426014619	0.43150854673926	1.78442541009533	0.744334179968124	0.996970736603212	-0.188741623128003	0.658081242256504	0.77426089836394	0.890148745694472
t__SGB82545	66	51	0.000644500053620223	0.000713600146790158	1.6460782804775	1.10643203883137	2.46055502850362	0.0116037146313296	0.098419111985728	-0.187620865862328	0.334780354608937	0.575186353442291	0.766321287705637
t__SGB4750	441	592	0.664767152282027	1.15153892882522	0.738533205628418	0.587849839228328	0.927583065788145	0.00773230028759685	0.0733593885076727	0.187314649928056	0.114411298096195	0.101587824088996	0.472010595937419
t__SGB14210	13	15	0.0113773011382537	0.0165816026764615	1.06110082923237	0.461052088034436	2.40972753494983	1	1	0.186805822036579	0.833851785733719	0.822735820085308	0.917913407565116
t__SGB9294	2	2	0.026918695529671	0.0237895981311918	1.22355153451193	0.0884957361414718	16.9173877103714	1	1	0.186447022165268	2.00570147353706	0.925936522001871	0.96687510636597
t__SGB7126	24	34	0.00603779958815091	0.0065410994665001	0.858326957346657	0.481626940175785	1.50787364827952	0.593285845618291	0.899964504433058	-0.186158859639648	0.555716115876451	0.737633284000433	0.869339887263187
t__SGB27742	12	19	0.0057488009155212	0.00348280031222014	0.768427702748667	0.337486453602705	1.6815184529565	0.585108513897648	0.899499834758302	-0.186051759879551	0.787722989681251	0.813285763953729	0.913051243573705
t__SGB3677	23	19	0.502595214994638	0.454274664890702	1.4972439041598	0.772382499592643	2.93528321041233	0.21073123425543	0.574218774971131	-0.185652035786198	0.761865575699612	0.80747802138171	0.909381891546297
t__SGB42843	7	10	0.00116359975017003	0.00148490024802002	0.854704145726003	0.274535030984368	2.50312114384924	0.810725731299972	1	0.185371279832229	0.963025231457808	0.847359577129032	0.931759158770123
t__SGB1829	276	244	2.89067464341307	2.8245580375426	1.65281713184427	1.32594637514086	2.06175965242965	5.48480161111326e-06	0.000241695239361057	-0.185108506596424	0.253096051217056	0.464549209184373	0.682877031843859
t__SGB4051	6	3	0.017194308808676	0.0044841005950303	2.4577640432753	0.522548802967538	15.2452086127134	0.313807967317431	0.726827530455989	-0.18498604759245	1.54904569021943	0.904943122627805	0.956800624978331
t__SGB14252	152	198	0.0325010995190248	0.0534903014595682	0.920983173437481	0.717575715635379	1.18063690521352	0.538935072693519	0.87009839350144	0.184237142874685	0.172577000983004	0.285716839209063	0.596505405717183
t__SGB14209	53	73	0.0633918024974017	0.114045519916042	0.878392702048387	0.594746057979516	1.29039673654963	0.51341541841194	0.852201667496335	0.184031660835499	0.323080549878834	0.568938572316969	0.761057393998709
t__SGB29347	148	168	0.00548549927093161	0.0121238989468012	1.0994249308224	0.849823667608597	1.42149045359582	0.483408183616218	0.839897311522466	0.183467189247792	0.207002353441132	0.375453277734827	0.617290548725713
t__SGB4582	441	535	1.41765956466709	1.66144459788394	1.02400852487883	0.820822102805707	1.27804778954997	0.869071851589004	1	0.183008580582354	0.121650119784557	0.132482338021569	0.524874104977558
t__SGB4584	475	542	4.72777682613092	5.7355932663131	1.24854176760597	0.994781370065711	1.56866851407961	0.049683472682689	0.264305474954265	-0.182652585487547	0.168820384734052	0.279281667969496	0.592195142433909
t__SGB6460	12	8	0.0416554890313783	0.0394102085756973	1.84905300908111	0.690320521923297	5.24801261343097	0.183139460897778	0.557630544865852	0.182592884851177	1.17867710271143	0.876889584578539	0.944656364638991
t__SGB14995	328	421	0.0979049898674735	0.0724261009941744	0.90747965078439	0.735643387505375	1.11929646715489	0.375203372272976	0.798274212831348	-0.18228938208745	0.130549992444465	0.162618576502286	0.565409392434621
t__SGB1888	51	55	0.497732064310621	1.39303748924328	1.1450822196491	0.754834017066	1.7345142105634	0.543643112822322	0.87479634704656	0.181748117579359	0.578547568717502	0.753410530361052	0.87824975103257
t__SGB15356	159	199	0.684586578099633	0.782465896896521	0.970108902050537	0.757780426131428	1.24081222537062	0.807661285972492	1	-0.181144338894316	0.208137094807163	0.384129587784959	0.617290548725713
t__SGB47116	39	32	0.00328619893046068	0.00363320054757022	1.52055967787458	0.916508152202375	2.53898608309683	0.0881592048832289	0.366477189318887	0.181131027511617	0.469537708650668	0.699671013068328	0.849137210942659
t__SGB7124	6	14	0.000968099940100005	0.00105340011791011	0.520075964630672	0.162873019234855	1.45039275142636	0.25744354138787	0.638426541085257	0.180837656783902	0.940899848826474	0.847588288233599	0.931759158770123
t__SGB1965	351	407	2.15570717670479	2.29109240214181	1.11533351344556	0.904180797414691	1.3760175352034	0.29730691607315	0.707101993914894	-0.180661402477302	0.135110554213566	0.181177725141532	0.591654493762811
t__SGB15318	474	575	6.3725021696878	7.43159149200919	1.02829796636598	0.816374404389953	1.29604363252665	0.819004037663649	1	0.179580773575741	0.12975417683843	0.166356111827229	0.571801658346788
t__SGB15236	216	228	0.615360030065701	0.507047908113527	1.23432790362482	0.981532854682702	1.55227858787956	0.0683258182651582	0.32227932453377	-0.177570962754483	0.192943682081127	0.357402762935707	0.617290548725713
t__SGB13983	82	98	0.0299149990849042	0.0581517923264643	1.02663317399387	0.740570046681281	1.4204465358699	0.873359618142111	1	0.177422429508993	0.297638451564235	0.551108090826362	0.745456631391813
t__SGB63220	18	26	0.00194869974247034	0.00299040052743112	0.84258196962699	0.431004713587844	1.61319461488256	0.645917865462681	0.940543720629939	0.177073682165218	0.551695844910634	0.748238803014678	0.875270798709089
t__SGB8053	201	263	0.0760535970613145	0.116641218603046	0.906696719880622	0.722063943650527	1.13768611710504	0.398896542662549	0.815057116278193	-0.176708067726966	0.187251319473938	0.345325710542358	0.617290548725713
t__SGB6503	28	31	0.097850283973989	0.146156708138882	1.10919546935715	0.633775863658623	1.93356834903496	0.691595151842865	0.970565870134024	-0.175881931161524	0.581000428763586	0.762101311489554	0.88325136601041
t__SGB59869	105	123	0.00634359950554129	0.00682469971621093	1.05222074150978	0.784139237467772	1.41029996316593	0.772336291603012	1	-0.175600258966383	0.24456997782965	0.472759770406461	0.689412368806452
t__SGB6462	2	3	0.0083682978007209	0.008438503176812	0.814926276209714	0.0678500741539778	7.13584259346253	1	1	0.174675114979126	1.83286810996384	0.924075336171782	0.96670537613648
t__SGB4617	172	201	0.231183296876606	0.249009608301958	1.06269103151945	0.833619918787366	1.35400978160576	0.630645255511362	0.927404017397934	0.174551854014309	0.212648725004552	0.411733996467572	0.637066322386361
t__SGB2133	10	13	0.021385695808724	0.0496810227572392	0.9399355902808	0.366372029359731	2.33739499557127	1	1	-0.174188377591158	1.07339746261443	0.871087243563452	0.942731734495027
t__SGB15494	52	51	0.00538699976324018	0.00479620000491024	1.26767667244715	0.831800110165071	1.93277718395452	0.259648597612935	0.64292921662216	-0.174185050939193	0.3848177007513	0.650805806878505	0.818488755117945
t__SGB4557	234	327	1.14884075139625	1.62943429704775	0.808051289376024	0.649879672458032	1.00402332669347	0.0527710947693277	0.271828523683735	0.173966722383826	0.169248376555156	0.304007109392195	0.605938187515043
t__SGB7020	38	54	0.134572873588456	0.0436341072070836	0.852354867022714	0.539928537586952	1.3341526603052	0.516661143173904	0.85523183182882	0.173603064443483	0.469702720960712	0.711679061687212	0.855094036209176
t__SGB4993	445	561	1.37678779542473	1.96774455606705	0.910668087869955	0.727603697250665	1.14003719267431	0.403256554269227	0.815057116278193	0.172980473693754	0.112212227516902	0.123183602776749	0.512669964722327
t__SGB4781	344	436	0.131022603501888	0.176749112478922	0.927842119981767	0.752026711190207	1.14469762948521	0.49719858394227	0.840051009720482	-0.172960743653785	0.123096584311068	0.159997019688778	0.562641532940397
t__SGB15373	222	309	0.194650299710652	0.24653371483145	0.818433934895001	0.65647054456698	1.01955997019313	0.0725120290929741	0.335382057755676	0.172639397619743	0.146112817688311	0.23738485208489	0.591654493762811
t__SGB15229	220	254	0.178310320220659	0.255135413360942	1.08841415940585	0.868839046228536	1.36308574608589	0.467152405787029	0.831166169184802	0.17221247872263	0.148803896403993	0.24714506689073	0.591654493762811
t__SGB58520	82	97	0.0328429941796966	0.0318077966244338	1.03866115188108	0.74878727439402	1.43813092360169	0.81070103465212	1	-0.172012195965159	0.279730445471072	0.53860672665713	0.736821832787196
t__SGB14740	8	8	0.00744870178778102	0.00932000014392037	1.22558352361148	0.398600126798827	3.76834499998748	0.802051151929988	1	-0.171911304309408	1.12944813775788	0.879022701331082	0.94491836102383
t__SGB2108	2	3	0.00298909986128	0.00542959916919012	0.814926276209714	0.0678500741539778	7.13584259346253	1	1	0.171739249833211	1.87051122365632	0.926845764440089	0.967274558674802
t__SGB4833	10	13	0.0230858149726848	0.0115987002753926	0.9399355902808	0.366372029359731	2.33739499557127	1	1	-0.169920406131553	1.07694073040995	0.874629648416006	0.94297202563756
t__SGB9210	6	6	0.0102184021152733	0.0089900979580006	1.22490210197996	0.325820562798757	4.60502091631109	0.776597699021581	1	-0.168826537994525	1.11138291309052	0.879260504464431	0.94491836102383
t__SGB6935	49	84	0.034729401658431	0.0938350974829117	0.690935666600359	0.467660652903152	1.0118518832524	0.0548611070181571	0.277185925796948	0.168776427493289	0.380552212338911	0.65740122830572	0.822767987250967
t__SGB6767	72	106	0.0339303011931664	0.0372276012978224	0.810422654934834	0.580400948841093	1.1266761234756	0.199910757272733	0.559016745578764	-0.168764189968103	0.301660888932667	0.575854633035774	0.766872313167057
t__SGB9392	5	3	0.000746099859190022	0.0009620997826101	2.04529346412012	0.396276568874481	13.2185540007905	0.479264074320625	0.836558914654726	-0.168365605122444	1.33929821114304	0.899960051312508	0.955743872644188
t__SGB10114	65	94	0.285494243162908	0.641413649452433	0.829203839564317	0.583738347632474	1.17234059421457	0.311425556407705	0.726337994069403	-0.16833710989733	0.398930641054538	0.673046279466551	0.831809213138686
t__SGB15299	141	161	0.399613967499927	0.613799684822041	1.09008623305309	0.838790176360854	1.41571499733054	0.517404992537656	0.855522478051006	0.167676402803181	0.272646014644119	0.538556891212655	0.736821832787196
t__SGB7285_group	24	28	0.0013516996938703	0.00384380006030008	1.05012755018997	0.576491020798564	1.8993641761964	0.887860764496675	1	0.167295255564176	0.519175162712531	0.747276353543388	0.874484687337405
t__SGB6510	16	16	0.0640535024783176	0.0403588064213563	1.22835100799044	0.57021615818811	2.64614787263115	0.59353621130688	0.899964504433058	-0.166514339913963	0.750306609557076	0.824369627410172	0.918644318331616
t__SGB53446	41	35	0.0132295982884544	0.0123807006287909	1.46062031748884	0.895649051863509	2.39327632742761	0.123694137863819	0.453670794973198	-0.166426147810258	0.48481981502611	0.731392167123007	0.865368098738107
t__SGB49305_group	60	65	0.00550059984860038	0.0066572999377702	1.14159605465074	0.776798472292961	1.67553211106342	0.511227980019339	0.84997650349985	0.165960381361884	0.359917773045961	0.6447222847598	0.81634095854153
t__SGB7044	9	7	0.107790379014894	0.00243430035435021	1.57980453409333	0.520399773117328	5.02070059745662	0.450974810933068	0.815057116278193	-0.164806930331693	1.32596684479471	0.901084165298665	0.955743872644188
t__SGB4905	59	90	0.0580583057227449	0.0235077983144952	0.782705296929314	0.543887870552437	1.11974459891147	0.166190635220679	0.536649328328179	0.164650498116126	0.327410644784622	0.615043847850988	0.796016846579211
t__SGB4749	437	560	2.91738254689761	3.56683919399231	0.868274999977352	0.694551024401445	1.08563376058685	0.221842200090263	0.599055856302903	0.164319423703654	0.130266894683212	0.207162659815327	0.591654493762811
t__SGB5285	6	6	0.000782999717930134	0.000296600082750021	1.22490210197996	0.325820562798757	4.60502091631109	0.776597699021581	1	-0.16406946109001	1.18553546304825	0.889930061118045	0.949868633118197
t__SGB15089	449	561	1.68239729111503	1.63357863504324	0.935622215330517	0.74717936060101	1.17199758167795	0.576117905324562	0.899499834758302	-0.163630597342909	0.118969875140395	0.169008950746241	0.575104380752544
t__SGB4343	17	22	0.00956969791351092	0.00768040097701184	0.943676439395815	0.466231196912602	1.87876444272685	1	1	0.163498715040199	0.588928528949794	0.781303586425171	0.895194326572773
t__SGB15266	35	54	0.178894605972314	0.159214070084091	0.781388362814499	0.488847417329771	1.2352035993023	0.274547871603782	0.669905706158013	-0.162835506056269	0.494756733804431	0.742063200683018	0.870797261396603
t__SGB1545	2	5	0.000669700119900004	0.00109909976030001	0.487914797173597	0.0463223621714367	2.99168099593106	0.468445363369847	0.831166169184802	0.1627621904391	1.80927869715442	0.928319230173377	0.967521357581183
t__SGB4438	93	104	0.0180767999630041	0.024739102634332	1.10876762581858	0.811022334071287	1.5142505183337	0.538587962196357	0.87009839350144	-0.16233263579583	0.261830765483967	0.535263919277322	0.73458507791432
t__SGB14765	7	13	0.00655689902085134	0.014274695674092	0.655133740403987	0.219990618645969	1.77878813086115	0.498348444342718	0.840051009720482	-0.162318065360058	0.924093640572234	0.860568053661212	0.937132155361269
t__SGB8130	190	182	0.100295897449726	0.0658562024948066	1.38651315306706	1.0881389594995	1.76728974894762	0.00676458078435945	0.067668281533908	-0.16208947200433	0.191843390729543	0.398163789565946	0.622942023536037
t__SGB1815	453	525	9.43212118649696	13.1121037809364	1.17175297745026	0.938494218671849	1.46408042979217	0.153139544131013	0.509506262296662	0.160985862503112	0.189736289832777	0.396175355649417	0.622233254860278
t__SGB6452	13	22	0.0433167877574715	0.061687908854513	0.717368484235703	0.329234985315641	1.50181379174481	0.392648057083421	0.814827754933714	0.160631809396147	0.856751042967158	0.851276869482106	0.934036660042831
t__SGB2214	6	3	0.00988260032724453	0.0141301030871029	2.4577640432753	0.522548802967538	15.2452086127134	0.313807967317431	0.726827530455989	0.160401210891544	1.4126952950099	0.90960032748846	0.958999705493263
t__SGB15068	37	29	0.0360418022978177	0.0300572017156731	1.59278172019177	0.941539674187166	2.71761400725583	0.0760156038437276	0.340449715737818	-0.160065928041051	0.576622435603523	0.781325370386333	0.895194326572773
t__SGB4746	105	121	0.241852329047496	0.196583510872351	1.07270925686052	0.798674714570838	1.43919844981587	0.663207973095418	0.941943022165238	-0.159626602631384	0.294910859089061	0.588321023313737	0.774743826574203
t__SGB3578	29	30	0.0169243027465514	0.0152557997834635	1.19041383444068	0.681540366763292	2.07652061633072	0.593599968716059	0.899964504433058	-0.15946846123888	0.538890818550436	0.767291332538588	0.886536531954601
t__SGB13977	6	11	0.00551399918511015	0.00781700005056063	0.664282001212417	0.200606324552213	1.97187332548804	0.471217991633658	0.832162681999381	0.159448205578346	1.05703763005103	0.880098461955608	0.94491836102383
t__SGB2279	51	46	0.126066681491432	0.0692650843554276	1.38509785942564	0.897886594417438	2.14170570581111	0.139232705290949	0.482427704983943	-0.159443613062533	0.370377505394849	0.666839630643062	0.827981083656189
t__SGB15333	102	158	0.444129519972071	0.682449952269914	0.751789684947343	0.565771047430961	0.99587835290043	0.0464206862624558	0.260284332097308	-0.158198004209301	0.284512688175183	0.578189351258283	0.768961191094827
t__SGB5857	12	11	0.114953689288817	0.114275308024364	1.34007739226686	0.537438047257155	3.37592070151686	0.530517765194623	0.863215115350823	-0.157775918632949	0.933852357802965	0.86583465381094	0.94082574616555
t__SGB10115	204	223	2.41789056396009	5.09789498665865	1.17097002015061	0.928543171906104	1.47640338107231	0.185031383347559	0.559016745578764	0.157733839895788	0.271174292670225	0.560789258115444	0.754028484993987
t__SGB14535_group	512	591	3.27908165822688	3.97020318743288	1.25486982965908	0.984947823743868	1.60121160605535	0.064321567054979	0.311370158203443	-0.157648701480529	0.105293895969121	0.134334603600383	0.52667403044775
t__SGB6790	83	81	0.326417997217629	0.179204404534855	1.28895160442934	0.918995299535022	1.80854442873415	0.134348731302288	0.471473228381339	-0.157609645875763	0.36527476384123	0.666117619024224	0.827497621142157
t__SGB62935	41	39	0.00842129819574203	0.0100833012147614	1.30421627504842	0.809500016206411	2.10420569386181	0.25050741519922	0.638426541085257	-0.157418569335085	0.3997197506132	0.693712206303456	0.845312607519104
t__SGB7697	6	4	0.000649800053190011	0.000352999983380004	1.8413602511957	0.434632836792671	8.9096670351582	0.359499025942719	0.776507580425772	0.157415637646483	1.17205959897321	0.893159933500542	0.951629355898843
t__SGB4027	32	33	0.0360596081759803	0.0392766057947335	1.19520131528085	0.703029159695968	2.02988367827539	0.524659352772754	0.859619543007098	-0.15715711276281	0.512178932850606	0.758964968576016	0.881117797265629
t__SGB14232	12	5	0.00654819948689139	0.0040407005249608	2.96863282218726	0.967464753842644	10.8122080099054	0.0472643576435999	0.2620860697222	0.156662825014793	1.05474384632225	0.881923223952032	0.94491836102383
t__SGB15349	11	23	0.0086954999485605	0.0125359986657113	0.578194895281624	0.252480386568832	1.24553354354122	0.16333230672905	0.529949973665052	0.156379841437342	0.608424698683166	0.797160129639351	0.904384271111361
t__SGB6754	389	478	1.14817542514988	1.74002663005665	0.98882538378056	0.799306685052679	1.22348034468753	0.915838545031701	1	0.156326933640273	0.143150237437054	0.274811994080818	0.591654493762811
t__SGB2311	133	164	0.238848510632649	0.306016142761356	0.989851039294486	0.759691450177048	1.28828884394804	0.948102401646201	1	-0.155946957939131	0.236477340750478	0.509601480519547	0.71401119490198
t__SGB4820	564	730	1.31465209580965	1.95867532868779	0.646517001144565	0.47029998674238	0.887069338379753	0.00505676119569217	0.0536123519726378	0.155323928458262	0.0878357473259198	0.077003199879746	0.413699189653855
t__SGB6716	9	13	0.00068869987637007	0.00183640007653006	0.844731887796318	0.316575729352695	2.15132202356505	0.830037285051402	1	0.155051350874113	0.838558524307009	0.85330571275087	0.934972161969748
t__SGB14042	36	37	0.0243147016602645	0.0541436885127332	1.20066797209778	0.727987656556499	1.97861892324969	0.470540546845996	0.832162681999381	0.155017158647848	0.49521803873532	0.75425931824309	0.878898919206634
t__SGB9245	11	14	0.0268285094686243	0.0215251052872816	0.960336797501626	0.391709913469562	2.29441820245752	1	1	0.154891685510112	0.968522818394345	0.872939606809463	0.94297202563756
t__SGB58382	5	2	0.0019448007214202	0.0013240003847001	3.0709288739863	0.500810705344787	32.3440380414919	0.254170262383439	0.638426541085257	0.153738584180938	1.8262097685665	0.932909729491762	0.968999550816434
t__SGB6472	31	41	0.160608109977924	0.255025798791964	0.921110331879819	0.551579531569879	1.52460823748156	0.808433018535573	1	-0.153591649221675	0.516688006327969	0.766266580663689	0.886372906023192
t__SGB15073	135	170	0.077655297454924	0.107345498113982	0.963981069638135	0.741634133434665	1.25148988288586	0.796432141059494	1	0.153358667485373	0.222252177900153	0.490180988562281	0.702844749945746
t__SGB4759	8	5	0.00441670048132045	0.0161971049114613	1.96756266621332	0.564452662674319	7.68164672563117	0.269541757057395	0.661982243474565	0.15291726384072	1.22051654552697	0.900294782106584	0.955743872644188
t__SGB17300	44	39	0.00713489977579051	0.0616416940492617	1.40629777523296	0.880687814140039	2.25300604044705	0.1405769930371	0.484853752617076	-0.151747118946451	0.43036585478236	0.72438813104964	0.862961876158495
t__SGB14313	121	117	1.05074020411432	0.812821223668841	1.32319171656865	0.992671142543927	1.76438240539463	0.0547575753634436	0.277185925796948	-0.15150929767745	0.292025916811797	0.603885286830681	0.788849717417432
t__SGB1830	465	478	13.7540264323197	14.421829312539	1.62397068427058	1.30195768351391	2.02833098545058	1.11266799561425e-05	0.000446699111305932	-0.151464069549787	0.178111924356648	0.395109947191963	0.622142614211511
